id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1222539874872094282,3A Beachside-Pool-Private Grounds-Luxury Villa!,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.53359423,-88.36023939,Entire home/apt,694,3,1,2024-12-11,1,99,285,1,
1222591577531930933,Cozy 2BR Beach Condo w/ Pool - Family Friendly 2A,65390255,Sunrise,Belize,Belize Islands,18.007109,-87.911298,Entire home/apt,452,1,1,2024-11-30,1,30,256,1,
1222591582015631213,Spacious 4BR Condo w/ Sea Views - Great for Groups,65390255,Sunrise,Belize,Belize Islands,18.007272,-87.911341,Entire home/apt,813,1,1,2024-12-09,1,30,252,1,
1222591588574866583,Cozy 2BR Beach Condo w/ Pool - Family Friendly 2B,65390255,Sunrise,Belize,Belize Islands,18.007109,-87.911298,Entire home/apt,452,1,1,2024-11-28,0.94,30,284,1,
1222602089574502140,"Spacious 3BR Beachfront Condo, Pool",65390255,Sunrise,Belize,Belize Islands,18.007109,-87.911405,Entire home/apt,718,1,0,,,30,165,0,
1222616289807093254,5BR Condo Combo - Large Groups & Families 3+2A,65390255,Sunrise,Belize,Belize Islands,18.002782,-87.91295,Entire home/apt,1002,1,0,,,30,147,0,
1222620239576381885,5BR Condo Combo - Large Groups & Families 3+2B,65390255,Sunrise,Belize,Belize Islands,18.00719,-87.911426,Entire home/apt,1002,1,0,,,30,157,0,
1222637968638131194,Spacious 7BR Beach Retreat - Ideal for Events,65390255,Sunrise,Belize,Belize Islands,18.00695,-87.91153,Entire home/apt,1327,1,0,,,30,147,0,
1223404000219635776,Soaring Pelican at Palm & Pelican,23658444,Sandy,Stann Creek,Stann Creek Mainland,16.61039,-88.35371,Entire home/apt,282,1,0,,,3,329,0,
1224064772152799301,Lagoon House-Stunning Views-Placencia Peninsula,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.608619,-88.355398,Entire home/apt,696,1,0,,,99,298,0,
1224079960699648019,Villa Turquesa: Your Luxurious Caribbean Escape,65390255,Sunrise,Belize,Belize Islands,17.980803,-87.922885,Entire home/apt,3150,1,0,,,30,227,0,
1224635850047869179,Roaring River Resort: Double Queen Room,238910300,Mitchell,Cayo,Cayo,17.23324,-88.80291,Private room,393,1,0,,,2,365,0,
1224677316285739006,Oceans Edge 3A 3BR Beachfront Condo!,45929380,Pelican Reef,Belize,Belize Islands,17.8825,-87.99001,Entire home/apt,894,1,1,2024-10-14,0.39,8,310,1,
1225409983532433703,Sunrise Suites,596749000,Michael,Orange Walk,Orange Walk,18.09845,-88.56241,Entire home/apt,202,1,2,2024-09-22,0.60,1,365,2,
1226622211637862007,Sitio recanto dos planetas,538844809,Silmara,Belize,Belize Mainland,17.1889,-88.49736,Entire home/apt,1069,1,0,,,1,365,0,
1226951018142893812,The Coral Vista at Cerros,597160677,Elizabeth,Corozal,Corozal,18.31288,-88.39547,Entire home/apt,192,3,0,,,1,87,0,
1227176904468044707,Victoria's Retreat,274381593,Shaun,Cayo,Cayo,17.16198,-89.06086,Entire home/apt,120,2,0,,,1,363,0,
1227466010477811815,Secret Beach Sanctuary W/ Pool,3104993,Shannon,Belize,Belize Islands,17.927307563055354,-87.95919091178122,Entire home/apt,1055,2,0,,,3,321,0,
1227932442425289741,Jabiru Stork - Next Nest Apts.,466051139,Tiffany,Belize,Belize Mainland,17.556540090810966,-88.31065557897091,Entire home/apt,198,1,1,2024-11-10,0.60,4,353,1,
1229112557465104051,Altun Ha Studio,427948310,Giambattista,Belize,Belize Islands,17.739057178355598,-88.02574381163942,Private room,,1,0,,,8,326,0,
1229186980174456710,The Toucan's Nest & Pool Club at Mahogany Bay,203551366,Elliott,Belize,Belize Islands,17.90128,-87.98498,Entire home/apt,842,2,7,2024-12-12,1.84,29,293,7,
1229733489616171398,"Casa seakarus, in town, quiet, close to the beach",425485622,Manuel,Belize,Belize Islands,17.93003,-87.95729,Entire home/apt,344,2,13,2024-12-22,3.42,2,278,13,
1232253770788732879,Maxroomz where affordable comfort blooms.,598486649,Michael,Cayo,Cayo,17.15627,-89.06619,Private room,,1,2,2024-10-01,0.58,2,358,2,
1232811361644916800,Belizean Serenity w/ Private Hot Tub and Pool,203551366,Elliott,Belize,Belize Islands,17.90177,-87.98511,Entire home/apt,868,2,8,2024-12-14,3.12,29,257,8,
1233975472076612286,Placencia Paradise | Kayak. Pool. Beachside.,596035321,Alyssa Kaye,Stann Creek,Stann Creek Mainland,16.61285,-88.35352,Entire home/apt,632,1,0,,,6,187,0,
1233975569855844842,Paradise in Placencia | Kayak. Pool. Beachside.,596035321,Alyssa Kaye,Stann Creek,Stann Creek Mainland,16.6383,-88.3307,Entire home/apt,,1,0,,,6,178,0,
1233976336280125634,Beachside Oasis | Kayak. Pool. Good Breakfast.,596035321,Alyssa Kaye,Stann Creek,Stann Creek Mainland,16.63827,-88.33063,Entire home/apt,,1,0,,,6,184,0,
1233976422308499151,Retreat in Placencia | Kayak. Pool. Oceanfront.,596035321,Alyssa Kaye,Stann Creek,Stann Creek Mainland,16.63826,-88.3307,Entire home/apt,,1,0,,,6,181,0,
1233977279648311899,Oceanfront Oasis | Watersports. Pool. Beach.,596035321,Alyssa Kaye,Stann Creek,Stann Creek Mainland,16.6119,-88.35284,Entire home/apt,913,1,0,,,6,182,0,
1233978484175099747,Belize Retreat | Watersports. Pool. Beachfront.,596035321,Alyssa Kaye,Stann Creek,Stann Creek Mainland,16.63826,-88.3307,Entire home/apt,,1,0,,,6,183,0,
1234258097135001592,Casa Laylo-Beachfront-Pool-Large luxury Villa,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.6094,-88.352825,Entire home/apt,1392,2,1,2024-12-03,1,99,235,1,
1234294368850499599,Casa Los Magueyes,136652697,Alma Rosa,Cayo,Cayo,17.278114561521875,-88.78872312605381,Entire home/apt,560,1,0,,,1,364,0,
1234833336992188029,"3 BR house with patio, hammock & high-speed WiFi",76414486,Vacasa Belize,Cayo,Cayo,17.14412,-89.07677,Entire home/apt,460,2,2,2024-11-16,0.61,215,365,2,
1234833518665671553,2BR Oceanfront condo with jetted tub,76414486,Vacasa Belize,Belize,Belize Islands,17.99101,-87.91795,Entire home/apt,414,2,1,2024-12-16,1,215,351,1,
1234833684293969284,2BR Private Home with Wifi,76414486,Vacasa Belize,Belize,Belize Islands,17.96677,-87.96355,Entire home/apt,391,2,2,2024-12-06,2,215,344,2,
1235409602826677490,House On The Hill See Parrots,187653405,Shannon,Cayo,Cayo,17.0984445,-88.94138650000001,Entire home/apt,240,2,0,,,1,364,0,
1236971279987453555,Ocean View Condo A3-1BR w/ pool,80778034,Emma,Belize,Belize Islands,17.890410996681833,-87.9801701147761,Entire home/apt,565,3,0,,,6,298,0,
1237130746285089080,Toucan Beach Cabana,596208534,Kimberley,Stann Creek,Stann Creek Mainland,16.614847739029933,-88.35330779459,Entire home/apt,403,3,1,2024-09-11,0.27,3,295,1,
1237176138164450450,La Dolce Vida & The Pool Club at Mahogany Bay,203551366,Elliott,Belize,Belize Islands,17.90077,-87.98677,Entire home/apt,1128,2,7,2024-11-30,2.26,29,230,7,
1237215712079659845,"Digital Nomad, Family Friendly",499035862,Craig Joseph Lawrence,Belize,Belize Islands,18.02063,-87.90709,Entire home/apt,394,1,1,2024-12-27,1,2,284,1,
1237225196713105277,Macaw Beach Cabana,596208534,Kimberley,Stann Creek,Stann Creek Mainland,16.614737910896725,-88.35339294848677,Entire home/apt,366,3,1,2024-09-15,0.28,3,301,1,
1237231518012468899,Starfish Beach Apartment,596208534,Kimberley,Stann Creek,Stann Creek Mainland,16.614552708511944,-88.35342192633667,Entire home/apt,244,3,1,2024-09-13,0.28,3,310,1,
1237608354133227536,Tuquil-HA,535077272,Godfrey,Belize,Belize Mainland,17.56179,-88.31091,Entire home/apt,150,1,2,2024-11-17,0.91,3,358,2,
1237625355964533093,Ocean View Condo B1 -3BR w/ pool,80778034,Emma,Belize,Belize Islands,17.88983,-87.97949,Entire home/apt,785,3,0,,,6,278,0,
1237723711743831451,DaCaMaNo-Luxury New Villa-Stunning Views-Dock-Pool,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.546175,-88.362943,Entire home/apt,1114,2,1,2024-11-18,0.71,99,329,1,
1237733191497043860,Ocean View Condo B2- 3 BR/ pool,80778034,Emma,Belize,Belize Islands,17.89121,-87.98115,Entire home/apt,785,3,0,,,6,258,0,
1238471717991737085,"Oasis 
(formerly Inn The Bush)",129007384,Tim,Cayo,Cayo,17.079267511538625,-89.06423517305535,Entire home/apt,320,1,0,,,1,354,0,
1238515835281504266,Ocean View Condo C2 -3BR w/ pool,80778034,Emma,Belize,Belize Islands,17.89107,-87.98035,Entire home/apt,785,3,0,,,6,252,0,
1238715879299664114,Casa Ellysian in San Ignacio,237224970,Chantel,Cayo,Cayo,17.14670930629784,-89.07640616375427,Entire home/apt,1211,1,0,,,5,365,0,
1239122158636078715,Ocean View Condo C3 -3BR w/ pool,80778034,Emma,Belize,Belize Islands,17.89123,-87.98081,Entire home/apt,749,3,0,,,6,263,0,
1239796179275886810,Sea Haven Beach House,650558072,Neal,Belize,Belize Islands,17.87728,-88.01129,Entire home/apt,644,4,1,2024-12-16,1,1,104,1,
1240562257681534837,Oceanfront Beach Cabana at Van Rey Farms,331543890,Pia,Stann Creek,Stann Creek Mainland,16.5784017,-88.3654525,Private room,382,1,0,,,1,296,0,
1240696028913939986,Tranquil Lake View Suite With Private Balcony/2BR,209765871,Michelle,Belize,Belize Islands,17.931932423730718,-87.97683577213786,Private room,345,1,0,,,5,324,0,
1240904613077647339,Spacious 2BR /2Bath in ambergris caye,209765871,Michelle,Belize,Belize Islands,17.93190861614772,-87.97683479120155,Private room,402,1,0,,,5,305,0,
1241311811061822631,A Restful Getaway,456486564,David,Cayo,Cayo,17.16427,-89.05024,Entire home/apt,440,2,3,2024-11-30,2.05,1,356,3,
1242076564318314159,Roaring River Resort: King Suite,238910300,Mitchell,Cayo,Cayo,17.23321,-88.80327,Private room,286,1,0,,,2,365,0,
1242275267396132597,Idyllic Beachfront Villa-Panoramic Views-Pool,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.654337,-88.313039,Entire home/apt,835,2,2,2024-11-12,0.65,99,276,2,
1243638973358433903,Casa de Wilson - 5 Bedroom Beachfront Villa,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.5979,-88.35736,Entire home/apt,3123,6,0,,,30,234,0,
1243638979116906776,Oceanfront 3 Bedroom - Conmigo Villas North,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.610758534840645,-88.35235497828116,Entire home/apt,1219,5,0,,,30,256,0,
1243639058374095679,Oceanfront 3 Bedroom - Conmigo Villas South,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.61020734652708,-88.3534877517401,Entire home/apt,1219,5,0,,,30,254,0,
1243639087525407806,Conmigo Villas - 6 Bedroom Beachfront w/ Pool,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.611252840502857,-88.35357148254347,Entire home/apt,2332,5,0,,,30,239,0,
1244206804781124566,Carrican Unit 1,651658715,Sandra,Stann Creek,Stann Creek Mainland,16.85122629113343,-88.27861563146055,Entire home/apt,321,2,0,,,1,317,0,
1244246482757285296,Divina Hacienda - Jungle comfort with a pool,15273468,Alma,Cayo,Cayo,17.14624185737884,-89.09290788620936,Entire home/apt,589,2,0,,,9,313,0,
1244284764962064365,"Belize Vacation Sun, Sea & Stay!",424209110,Milagro,Belize,Belize Islands,17.87997,-88.00593,Entire home/apt,888,3,0,,,4,290,0,
1244301323940936139,"Casa seakarus in town, quiet, close to the beach",425485622,Manuel,Belize,Belize Islands,17.929534043475478,-87.95818936452635,Entire home/apt,303,2,4,2024-12-23,2.07,2,319,4,
1244871329300017454,Blue Oasis and Pool Club at Mahogany Bay,203551366,Elliott,Belize,Belize Islands,17.89854,-87.98738,Entire home/apt,2539,2,3,2024-12-04,1.58,29,312,3,
1244909087171481641,Blue Lagoon and Pool Club at Mahogany Bay,203551366,Elliott,Belize,Belize Islands,17.89948,-87.9865,Entire home/apt,1817,2,1,2024-12-04,1,29,333,1,
1245005625085629947,Y Central 2 Bed 1 Bath Apt in Belize City (Sophair,8554313,Ricky,Belize,Belize Mainland,17.50831,-88.19052,Entire home/apt,182,2,6,2024-11-15,2.05,15,78,6,
1247756738493114399,"2BR Condo- Tropical Views of Ocean, Resort Pools",348426210,StayFloreo,Belize,Belize Islands,17.97023,-87.93068,Entire home/apt,282,1,0,,,33,328,0,
1247757801685290404,"Oceanfront Condo, Stunning Reef Views, Resort Pool",348426210,StayFloreo,Belize,Belize Islands,17.970222566264074,-87.93053685611287,Entire home/apt,282,1,0,,,33,345,0,
1247886108004216234,Cozy Tropical Garden Retreat w/Resort Amenities,348426210,StayFloreo,Belize,Belize Islands,17.96972956107473,-87.93027020743371,Entire home/apt,272,1,0,,,33,358,0,
1247887084379991978,"Oceanview Condo w/Expansive Balcony, Resort Pools",348426210,StayFloreo,Belize,Belize Islands,17.969927241801933,-87.92899819330235,Entire home/apt,282,1,1,2024-12-17,1,33,350,1,
1247887937288254045,Oceanview Condo with Balcony,348426210,StayFloreo,Belize,Belize Islands,17.97088,-87.92907,Entire home/apt,282,1,1,2024-12-20,1,33,347,1,
1247889095724114555,"2 BR Oceanfront Condo, Barrier Reef Views & Pools",348426210,StayFloreo,Belize,Belize Islands,17.96989241789764,-87.93048060462003,Entire home/apt,282,1,2,2024-12-07,1.71,33,360,2,
1247893548563904118,"Garden View Oasis: 2 King Suites, Balcony, & Pools",348426210,StayFloreo,Belize,Belize Islands,17.97089,-87.9289,Entire home/apt,,1,1,2024-12-17,1,33,339,1,
1247895306682361377,Stunning Oceanview Condo w/Balcony & Resort Pools,348426210,StayFloreo,Belize,Belize Islands,17.971395839769702,-87.92941743973073,Entire home/apt,282,1,1,2024-12-26,1,33,334,1,
1248004386380634065,Agua Villa-Beachfront-Infinity Pool-Perfect Recess,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.618804,-88.353146,Entire home/apt,1045,2,1,2024-12-03,1,99,246,1,
1248496152204147112,Tropical Latitude-Beachfront-Stunning New Villa,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.580804,-88.364471,Entire home/apt,870,2,1,2024-11-16,0.68,99,256,1,
1248974871781043778,Modern Jungle Villa Onyx w/ pool & fireplace,652888037,Abner,Cayo,Cayo,17.2509396,-88.7848937,Entire home/apt,542,1,1,2024-11-24,0.83,1,293,1,
1249373831390034038,Entire Beach Resort for YOU,132867482,Ronna,Belize,Belize Mainland,17.56811,-88.40261,Private room,12530,1,0,,,1,322,0,
1250187672368312271,Casa Laylo Casita # 1 - Across from the Beach,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.609366,-88.353402,Entire home/apt,349,2,1,2024-10-25,0.45,99,313,1,
1250187708920466136,Casa Laylo Casita # 2 - Across from the Beach,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.609366,-88.353402,Entire home/apt,349,2,1,2024-12-02,1,99,306,1,
1250187739737719954,Casa Laylo Casitas-In the Heart of Maya Beach,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.609366,-88.353402,Entire home/apt,557,2,0,,,99,298,0,
1250187772405067546,Casa Laylo Estate-Beachfront-Pool-Sleeps 16,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.6094,-88.352825,Entire home/apt,1579,2,0,,,99,234,0,
1252148166036034782,Ampia stanza con bagno privato. Wifi super veloce,24740168,Aldo,Corozal,Corozal,18.39382,-88.39417,Private room,67,7,0,,,2,359,0,
1252338312923385374,"Casa de Ramos.

Newly built modern spacious home",241351061,Grover,Cayo,Cayo,17.251948959234827,-88.76554598847841,Entire home/apt,349,1,7,2024-11-22,2.21,1,342,7,
1252988595990874338,Beachfront Villa w/ Epic Views!,8003973,Corrina,Belize,Belize Islands,17.89249246326452,-87.97874868471942,Entire home/apt,3004,3,0,,,17,307,0,
1253135365925611688,"Tropical Bliss, private Rm 5 mins from the airport",573832127,Lore Lorease,Belize,Belize Mainland,17.5694,-88.31859,Private room,178,1,1,2024-11-18,0.71,4,364,1,
1253827590801529095,Harpy Eagle - Next Nest Apts.,466051139,Tiffany,Belize,Belize Mainland,17.556399610876504,-88.31074174394553,Entire home/apt,271,1,0,,,4,362,0,
1253866867354836800,Max Roomz where affordable comfort bloomz.,598486649,Michael,Cayo,Cayo,17.157156481583936,-89.06640189387241,Private room,,1,2,2024-12-16,0.77,2,360,2,
1254466773702994738,Oceanview Belize Vacation!,424209110,Milagro,Belize,Belize Islands,17.87993,-88.00583,Entire home/apt,726,3,0,,,4,290,0,
1254626712585439089,Tropical Getaway w/ a pool,424209110,Milagro,Belize,Belize Islands,17.90296854144279,-87.97564735637584,Entire home/apt,670,3,0,,,4,260,0,
1255056793079300609,Casa Cava Bed & Breakfast ~ Casita 211,595576638,Cynthia,Belize,Belize Islands,17.976262,-87.9703096,Private room,795,4,0,,,4,336,0,
1255089512625806077,Casa Cava Bed & Breakfast ~Casita 212,595576638,Cynthia,Belize,Belize Islands,17.976262,-87.9703096,Private room,736,4,1,2024-12-09,1,4,337,1,
1255112941100459226,Casa Cava Bed & Breakfast ~Casita 213,595576638,Cynthia,Belize,Belize Islands,17.976262,-87.9703096,Private room,736,4,0,,,4,343,0,
1255126940097639088,Casa Cava Bed & Breakfast ~The Cottage,595576638,Cynthia,Belize,Belize Islands,17.976262,-87.9703096,Private room,585,4,0,,,4,313,0,
1255755823571400861,Travelart Backpackers Hostel,654449522,Keira,Belize,Belize Mainland,17.5019,-88.19034,Shared room,46,1,10,2024-12-25,3.33,2,169,10,
1256150200818271673,Vacation Home,442892696,Isaac,Orange Walk,Orange Walk,18.073736583561423,-88.5715919196289,Entire home/apt,90,1,1,2024-12-02,1,1,365,1,
1256395116267933231,Hopkins Jungle Getaway w/ A/C at Hibiscus Cabin,191864657,Julian,Stann Creek,Stann Creek Mainland,16.86351740202945,-88.31479000626544,Entire home/apt,172,1,0,,,3,358,0,
1257318220873412035,Castaway Villa - 4 Bedroom Beachfront Villa,72483617,Kathleen,Stann Creek,Stann Creek Mainland,16.63134811068546,-88.34157919991682,Entire home/apt,2179,6,0,,,30,306,0,
1257976193030263255,Wagiya Flats Hopkins-Beach and Town-Brand New Home,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.86025,-88.2843,Entire home/apt,755,2,1,2024-11-26,0.88,99,316,1,
1258109727033042316,Cottage + Plunge POOL-The Poolhouse A - Sleeps 3!,77534625,Wendy,Belize,Belize Islands,17.735776633080093,-88.03078409130772,Entire home/apt,149,2,1,2024-10-28,0.48,4,58,1,
1258149844914954148,Cottage +Plunge Pool - The Poolhouse B -Sleeps 2!,77534625,Wendy,Belize,Belize Islands,17.7374,-88.02911,Entire home/apt,163,2,3,2024-12-07,1.18,4,312,3,
1258169732806097609,The Poolhouse A+B - Plunge Pool - Sleep up to 6,77534625,Wendy,Belize,Belize Islands,17.73715300676274,-88.02976895938878,Entire home/apt,323,2,0,,,4,298,0,
1258733652682311824,2BR Suite with Beach Access@SapphireBeachResort,357890392,Azul,Belize,Belize Islands,18.03610963530565,-87.8955592836674,Entire home/apt,603,3,0,,,29,331,0,
1258784585472409730,"Tropical Bliss Retreat
Rare gem. Large 4,500 sqft",573832127,Lore Lorease,Belize,Belize Mainland,17.56699961588646,-88.30999843776227,Entire home/apt,706,2,0,,,4,359,0,
1258803432785368829,Bermuda Palms #1 -Oceanfront condo with pool 2/2,144130330,BelizeIt,Belize,Belize Islands,17.925593904439413,-87.95793290013494,Entire home/apt,615,3,0,,,25,321,0,
1258835334439422255,"Casa Maravilla,Sleeps 8@SapphireBeachResort",357890392,Azul,Belize,Belize Islands,18.036077054303565,-87.8963312959528,Entire home/apt,603,3,1,2024-12-18,1,29,257,1,
1259089394602180255,Two Bedroom Apartment,655227319,Lucrecia,Belize,Belize Islands,17.74894,-88.02479,Entire home/apt,208,2,0,,,2,328,0,
1260979996973945347,Casa De Shangrila central locale,92978881,Daniel,Belize,Belize Mainland,17.49463,-88.19381,Entire home/apt,151,1,2,2024-11-28,1.46,1,294,2,
1261510040423434409,Family time is Family fun - Free WiFi,93123112,Lee,Belize,Belize Islands,17.92190667918454,-87.96215183087722,Private room,2990,1,0,,,17,359,0,
1263130398723259253,2BR family -friendly apartment with pool,76414486,Vacasa Belize,Belize,Belize Islands,17.93328842910661,-87.95490300191705,Entire home/apt,369,3,0,,,215,357,0,
1263160714580185062,Bamboo Guest House,200041239,Caylon,Cayo,Cayo,17.261481314286357,-88.98358932191567,Entire home/apt,195,1,1,2024-12-15,1,1,348,1,
1263780318781437565,Oceanview in San Pedro w/pool,424209110,Milagro,Belize,Belize Islands,17.904691799692923,-87.97437932950429,Entire home/apt,670,3,1,2024-12-09,1,4,8,1,
1264024924114438125,"Seaside Hideaway 3br, 2ba, 2nd floor privacy",131194392,Ken,Stann Creek,Stann Creek Mainland,16.51553009012959,-88.36622550417435,Entire home/apt,656,3,2,2024-12-13,1.76,3,288,2,
